filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
E:\LICENTA\instruments_equalised\Cello\81d9f077.wav,66150,0.2596213,0.07825239,0.07352542,0.0009171731,1016.2593302166975,17490.831416868554,1349.346331561718,61747.30198095821,1897.0751953125,130627.95858566578,0.054015174278846154,0.00016493161049114881,0.14203401,0.06315968,184.5703125,-317.63754,5610.5522,129.79356,234.23187,-34.892242,432.0115,29.673855,54.90014,34.378063,29.714983,9.206363,26.805296,-17.187643,62.147335,-0.94085574,22.671955,-2.7609587,40.4824,-9.058513,42.741734,-14.339492,47.512657,-4.2983866,22.250023,-5.203451,23.363703,-0.39778277,39.46982,-1.0540142,23.423315,0.7093789,20.538256,-22.592958,59.12355,-12.435347,44.611958,-6.810451,31.122267,8.50574,24.595718,Cello
E:\LICENTA\instruments_equalised\Cello\88500b88.wav,66150,0.14865775,0.07456586,0.059083927,0.00023870663,1278.3406301909135,11562.272759333626,1577.7845880219986,21738.181639176317,2003.7473707932693,82754.62769770762,0.069970703125,0.00036477180627676156,0.13125065,0.0661066,172.265625,-364.9528,724.5151,64.52844,272.12946,-20.1362,56.906673,25.631285,34.408344,2.4669776,65.705315,6.6280446,30.465385,-13.559742,27.506927,-10.328125,28.425983,-7.048703,32.16893,-0.35329044,26.5385,-2.6045458,29.051928,-2.4025824,43.509464,-6.0796967,17.39552,-2.1600037,34.818428,-13.688595,36.36782,-4.9419427,16.260565,-12.308327,26.705505,-3.701071,8.965525,-16.037136,43.955063,-18.023108,34.94825,Cello
E:\LICENTA\instruments_equalised\Cello\9e3bc1b6.wav,66150,0.25020638,0.10550768,0.035768956,0.00023169976,1144.0796318856214,156225.85004488012,1616.3702231120667,273358.97743301303,2117.6248873197114,2265640.0778755285,0.04067007211538461,7.5411599063309e-05,0.14165372,0.06326756,287.109375,-447.8156,7674.0825,85.59691,542.00916,-20.542221,370.3117,22.643892,15.091978,13.623823,22.249275,21.531982,24.667051,-5.9892817,61.865677,-16.31568,111.031044,-6.7667837,53.170914,6.995428,35.25437,-4.0399694,41.08723,-0.76229274,38.29701,-11.663562,51.1227,-17.414032,82.26111,-20.947208,98.842606,-5.6845183,28.649626,-12.627836,62.091614,-8.420732,39.4138,-4.420275,37.24496,3.1524465,10.590887,Cello
E:\LICENTA\instruments_equalised\Cello\a59b5a08.wav,66150,0.37351426,0.121912,0.044478588,0.00085195235,718.1673586711778,80714.46501634565,1366.0690808815639,306130.8647954913,1391.044921875,976206.9524563276,0.017176231971153845,5.6261155732284634e-05,0.13519262,0.06505628,215.33203125,-436.20422,19273.426,143.4688,3393.3555,-0.8993127,1134.9203,39.903824,141.5123,27.708872,48.29568,0.83568645,127.21226,3.7947323,60.396362,10.900027,12.210853,6.0589786,31.185005,14.3219185,23.853909,14.025516,19.42706,4.257361,15.275968,-7.381555,74.3892,-3.02127,34.12613,-1.6670997,29.551651,4.0517254,18.410265,-6.9593177,50.444527,-5.8519773,49.520706,-11.447932,119.8532,-6.4076004,43.635876,Cello
E:\LICENTA\instruments_equalised\Cello\ab8e8ae3.wav,66150,0.30932888,0.10922126,0.06920276,0.0012779655,911.2675507141387,95949.22064261309,1294.6470582900804,161198.22035111752,1825.1874248798076,916582.8749419668,0.029507211538461538,0.0002236804172132142,0.17158101,0.05389329,161.4990234375,-311.41052,7594.209,173.1189,1508.7982,-24.381994,239.2263,28.45503,115.58798,12.700689,45.16298,-12.324949,128.97935,-4.278867,47.628544,6.5972795,29.987703,3.7818196,28.976051,2.5769942,32.612186,-2.5479505,27.81329,-1.8098371,33.71732,-5.20033,86.65075,-8.506706,64.62059,-12.916891,41.955948,-5.8629756,32.581818,-5.4706397,37.681286,-4.9586515,29.639206,-9.457481,43.080593,-4.5336275,62.825916,Cello
E:\LICENTA\instruments_equalised\Cello\cbc8d551.wav,66150,0.22353242,0.11029647,0.037390027,0.0014478379,1081.6892308949407,465155.8316580153,1413.1876648239177,501162.14953896485,1881.256573016827,2117913.3448581374,0.05441331129807692,0.0017334864830829686,0.18320428,0.049769524,95.703125,-488.30838,31536.715,54.428074,1081.2646,-0.058128946,1411.7358,31.928629,271.15723,9.02245,90.28022,0.7117049,113.832855,1.9633735,55.103687,8.487008,31.088152,-2.497477,60.059937,-2.9560776,70.08287,-7.3883395,150.0282,2.232966,20.694767,6.4748883,18.026205,0.88494813,17.930777,-8.820803,124.61665,1.4112718,9.847433,4.251819,14.577509,2.2158859,8.638446,-7.5827923,78.99539,-4.426529,37.970787,Cello
E:\LICENTA\instruments_equalised\Cello\d328db67.wav,66150,0.27238873,0.09089054,0.21525095,0.0031213397,970.7662969715994,251239.9437224204,1487.3276222025472,168082.36330385544,1832.9725060096155,1597364.7856993082,0.03770658052884615,0.0003171050195863261,0.1617249,0.057178393,151.99908088235293,-191.57082,3325.613,157.16806,624.8799,-10.527739,100.7983,17.15207,13.984361,23.663565,20.763632,-5.7784615,41.932846,-10.463249,25.926367,13.623639,14.513677,-9.497787,14.887922,-13.325512,28.081886,-26.041918,44.675587,-13.36314,19.45993,-6.293778,21.57905,-4.184453,15.50956,-9.780033,21.77702,-5.155081,20.56044,-18.683527,38.72045,-8.810923,15.796351,-9.281863,12.517456,-2.380327,20.865784,Cello
E:\LICENTA\instruments_equalised\Cello\dc5be9d7.wav,66150,0.2629427,0.084345855,0.052949965,0.00051564793,879.5115722904923,162834.84555827745,1222.0243837134683,336886.198770293,1897.406475360577,1523408.8617612622,0.031080979567307692,9.725171433398004e-05,0.16134156,0.05730223,123.046875,-352.4503,12425.191,191.88399,2662.2637,-19.612556,444.92728,14.025881,35.6855,21.562286,29.484196,4.171446,41.84758,-14.907165,139.0468,-20.896767,154.47673,-9.495111,39.332035,7.5682173,24.347893,4.5365705,16.048645,-0.43107522,17.778522,-8.794206,30.023975,-6.5004406,23.876461,-0.7497699,30.20636,0.58428967,15.876471,-12.719713,55.481026,-11.111288,33.39532,-12.995305,34.23376,-3.374503,14.795945,Cello
E:\LICENTA\instruments_equalised\Cello\e2d993ec.wav,66150,0.31657192,0.08415714,0.012697784,2.6963462e-05,1430.4075686637616,26518.39646868945,1589.7302375164295,135442.23104166065,2471.017878605769,709466.5103072951,0.09236403245192308,0.00045467818277122006,0.16205786,0.057070576,184.5703125,-460.2173,7316.4165,101.087685,221.51112,-40.08614,546.99615,32.071255,23.001389,15.214458,55.131054,10.041396,35.502644,-7.3667436,57.28255,-4.8185744,39.75649,-5.3736844,26.18578,6.684026,39.51258,-4.280278,18.331001,1.5434196,20.864038,-4.7009015,27.797224,1.9552945,13.526232,-3.9464328,31.210262,6.7067823,12.422566,-19.176886,70.353264,-5.1649866,11.169069,-5.4530196,22.740316,9.792721,16.709015,Cello
E:\LICENTA\instruments_equalised\Cello\e55c5160.wav,66150,0.14972326,0.079052694,0.08452288,0.00073958683,1374.1803737507482,38579.983318048784,1818.5503298949366,39792.854606397326,2452.8802959735576,368297.36328551755,0.035107421875,0.0001365326001093938,0.13633838,0.06474518,151.99908088235293,-351.13263,2473.8093,53.751144,310.3357,-22.60652,124.09978,17.481834,31.829744,6.434288,52.25412,9.951142,27.97981,-0.5412498,34.515324,2.7626493,31.070196,-11.068594,22.235867,-7.618954,21.71632,-8.769978,25.641302,-13.272265,43.92851,-21.145573,36.601498,-5.2995257,15.41645,-8.080346,22.593618,-4.198105,28.862736,-19.917152,37.619156,-11.43606,23.237741,-15.258198,39.20725,-2.4818673,21.989975,Cello
E:\LICENTA\instruments_equalised\Cello\e70c41d4.wav,66150,0.148805,0.079863556,0.087849185,0.0020967827,1887.1056045886685,98358.29766834746,2164.1973223030477,48480.365114485954,3276.608135516827,468063.0779852176,0.07580754206730769,0.0004279148084877511,0.14804924,0.06141476,107.666015625,-359.8137,4423.899,6.980406,1376.8009,-9.807043,351.98544,-12.281361,156.06276,-6.7892942,80.22293,-21.345037,44.138603,-18.691088,85.641846,-17.287151,135.46503,-17.000647,42.099487,-4.1718273,25.468483,-12.351361,70.71161,-20.615025,46.74514,-24.93496,45.925262,-6.014597,79.503624,-4.095707,597.3167,15.265576,1288.2537,20.217098,899.9351,26.061857,359.38226,11.047995,1065.1119,13.829571,2836.3655,Cello
E:\LICENTA\instruments_equalised\Cello\e97d9707.wav,66150,0.21025041,0.09643961,0.038074747,0.0015432133,1164.0930766911292,560763.3459306462,1365.3056486368291,559489.4054659555,2034.6392352764424,2101869.48093511,0.053143780048076926,0.0013978510777625814,0.19913723,0.04367769,172.265625,-464.6039,27271.83,45.92058,1240.4082,-6.497049,895.76776,27.636715,263.98038,1.6214938,124.657936,-1.4854978,58.182278,-8.848172,135.00787,1.3743167,23.157234,-1.4710644,43.449303,6.7125173,29.257328,-1.1728628,32.82807,-1.2642889,21.40771,2.9830945,41.45866,0.9779211,27.072828,-3.914399,55.100677,6.988901,44.8041,8.925062,57.307804,4.178116,23.599613,-10.213511,114.388916,-12.724055,130.57013,Cello
E:\LICENTA\instruments_equalised\Cello\f9653de8.wav,66150,0.32190332,0.12239244,0.07991043,0.0053235535,604.7791713752898,55746.296011445826,1311.4319038992408,164834.33949694832,904.3117112379807,536903.5268884086,0.015921724759615386,8.330893939768775e-05,0.12217634,0.06840627,117.45383522727273,-402.62033,24755.363,119.07216,4030.7612,11.423034,1187.4547,41.43993,85.30072,31.530943,59.13593,9.589983,228.5085,8.314479,167.08383,12.683427,41.56046,6.1622496,90.53971,10.603025,17.700195,9.755476,18.91025,3.7561338,33.65032,2.1680274,29.785814,-1.208081,52.206657,-1.9177343,46.75378,2.8906763,9.044453,-3.1856217,45.495934,-5.732773,57.350784,-11.288322,132.71455,-2.5633643,20.61389,Cello
E:\LICENTA\instruments_equalised\Clarinet\19105b8a.wav,66150,0.21378076,0.09871961,0.06069529,0.0010960782,907.0812187424107,430496.181375127,1164.952773642863,207222.8674502587,1475.769794170673,1941778.5185225972,0.03536283052884615,0.0012285484364752232,0.15381466,0.059674386,80.74951171875,-465.4763,4544.2627,86.44707,588.6685,-21.662403,973.4447,4.5316463,63.887787,8.6994295,53.438614,12.886244,35.974625,9.535166,51.412964,1.3981835,34.173977,0.24408846,27.180717,6.804401,23.82028,2.2235596,58.71685,-17.743355,56.08577,-24.670513,76.58103,-27.840502,173.06035,-25.594656,159.36093,-9.135519,89.61923,4.4351487,53.34233,10.276544,14.991791,4.414668,20.403765,-4.6737447,29.781092,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\1f81cc2b.wav,66150,0.31420606,0.10228054,0.047009967,0.0008377449,1333.5013452608478,377042.2075735731,1407.8088887554204,360751.87465181015,2509.4463641826924,2436690.4531315234,0.06084359975961538,0.0008229714032460952,0.17510867,0.05267029,52.734375,-430.5937,8863.072,97.65098,748.9885,-63.889812,1143.9935,12.581097,119.70089,-0.95546377,158.31978,22.321856,38.615215,10.7935505,94.866554,-4.0226016,78.98099,4.9668546,32.948647,8.527873,28.761478,6.902898,28.643078,-4.0649834,73.69634,-1.5923837,85.57997,-7.6149,68.664795,-16.324541,151.06783,-15.428518,171.76189,-18.364267,174.6076,-20.611317,168.74622,-14.901106,197.49564,-6.86566,90.80996,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\2e1cd085.wav,66150,0.23304103,0.12276733,0.09480324,0.0032674596,2089.050992912127,286773.7334529351,1605.1934888470878,756459.7576785961,3661.72119140625,3682221.396252284,0.10343299278846153,0.0007147537321734005,0.15885437,0.058098633,117.45383522727273,-538.597,2661.5972,-1.4540377,205.96562,-39.457233,668.36475,-3.5497775,42.06254,3.6308982,14.826683,23.61964,101.30551,18.113829,64.41535,3.9543424,9.707302,-9.908126,87.97215,-12.921175,141.51617,16.260334,46.387333,31.41376,273.6695,2.4957645,10.214812,-20.1506,222.35693,3.8125536,8.3708515,7.6798787,10.158771,0.69184643,8.527283,24.801472,170.23384,14.083864,42.244022,-39.870102,696.986,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\2fc00271.wav,66150,0.2990728,0.11668246,0.03878244,0.000693677,1429.3902083637786,537303.0572723266,1435.1276741187248,255515.2822532361,2467.1253380408652,2385522.5949389343,0.09136493389423077,0.0021207612647107365,0.16799216,0.055111967,86.1328125,-483.75967,3922.6504,70.611946,341.64767,-64.45844,357.34113,-3.5392518,36.62047,-4.012689,51.38392,10.247669,16.126472,9.990563,47.75566,-5.2526026,42.036095,-3.5291467,64.53727,1.1592216,23.428434,-17.105852,138.67151,-37.782593,365.9179,-34.061607,229.15556,-20.322638,178.97408,-15.620797,135.18277,3.8982797,22.908207,3.8466337,19.987282,1.5160248,36.974476,-6.908741,54.225834,-9.208786,122.14176,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\3c66098d.wav,66150,0.2860867,0.1211835,0.04296577,0.0019699354,2747.2268940448816,95810.19195295636,2204.1348768191324,470362.0814088969,4955.535419170673,2412465.3259496363,0.14379507211538461,0.0015171353492511096,0.18371707,0.04958137,117.45383522727273,-559.5258,6448.433,-14.705731,438.71158,-17.755396,573.35626,6.180269,17.251143,14.489358,95.314316,8.803917,55.509907,-11.503782,139.1972,-4.899031,74.74713,16.876759,169.73102,12.28291,61.379578,-17.741484,352.54883,-2.0152204,63.10984,22.87366,231.12209,4.184694,17.692959,-5.069089,88.47024,9.420735,40.352917,0.2870825,19.94931,15.656589,97.00394,-0.04103112,68.66077,-8.381355,144.91162,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\3c713bcf.wav,66150,0.4104856,0.10231981,0.057942133,0.0005368972,1544.1249904126767,147560.9140772542,1550.2512826966215,160864.2360087173,2950.2972881610576,1018779.9198028249,0.08670372596153846,0.0006210618329471384,0.18198389,0.050215192,234.90767045454547,-344.0965,11748.867,72.63426,453.4821,-80.137276,705.92194,36.254856,79.423355,-2.3543804,47.316475,2.6830006,59.49012,10.946438,11.978471,-5.332052,35.524708,-1.6103038,29.597115,7.0531664,7.5898533,-5.43824,29.557646,-4.324208,23.635263,-4.850139,13.132264,-4.559138,18.795729,3.750503,6.3886795,4.16564,11.619584,-16.39539,56.03392,-22.041086,71.299225,-26.43671,104.50862,-18.89824,65.43701,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\3cbe9902.wav,66150,0.3470883,0.13671242,0.04099062,0.0005362658,1304.7312538750061,172787.6597608865,1616.137982914568,390481.3762858405,2582.3279747596152,2019206.2377513514,0.04744591346153846,0.0006282114559376733,0.1587041,0.058146335,215.33203125,-480.2572,13143.297,66.76035,749.03406,-53.236874,1128.0724,11.8489065,31.675,0.2080327,66.10381,7.395213,55.95383,9.542931,62.518322,-4.6395583,96.76781,0.46887255,45.54613,14.849128,19.844595,-1.4882967,64.96666,-21.76528,270.571,-26.181126,300.05762,-23.938303,259.60352,-15.273327,157.4354,1.2161918,53.31953,7.909361,41.063145,13.638803,43.774933,0.24690129,40.687294,-10.587173,148.4463,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\3f7e6da8.wav,66150,0.2924562,0.10039762,0.042772956,0.00036926582,1459.3751668684915,500124.38417305873,1671.3062630294953,236384.18690699918,2535.2862079326924,2591271.3470753836,0.08410081129807692,0.0015243082921180498,0.1815776,0.05036291,161.4990234375,-423.31912,7987.925,74.80538,658.1612,-53.1093,442.38184,-4.4903903,109.894196,3.4738982,21.644503,13.81819,16.854834,7.8789015,18.59462,-4.3775287,25.790066,-3.515439,42.016888,10.807455,11.821907,8.400909,10.792988,1.2784318,29.20941,-8.307544,33.304054,-13.194288,39.784958,-23.274607,112.504944,-15.278356,82.63508,-23.637632,113.03576,-24.28081,90.14254,-7.9084773,29.881403,8.759324,18.253447,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\44c5094c.wav,66150,0.230559,0.09691064,0.035038844,0.00022153452,1577.7312216618302,494862.8037876915,1605.580840810714,234364.34601802783,2850.664813701923,2465372.418766191,0.09491060697115385,0.001613504209462002,0.16672802,0.055535108,112.34714673913044,-492.99625,6850.9736,36.8255,277.19055,-65.36333,535.2928,6.88547,50.27744,2.704042,100.574684,4.1525087,33.638103,-5.8050213,27.551537,-3.6869195,54.268757,-16.163021,39.38387,-24.792162,129.7958,-32.60398,274.37338,-26.29229,112.95348,-7.289862,46.77234,9.924235,21.411379,3.6960142,35.82005,0.5387301,53.79813,-8.437751,50.803455,13.7758875,27.39964,35.19905,143.62694,51.56956,329.678,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\45de3233.wav,66150,0.40148264,0.095759064,0.044734184,0.0004530816,1048.8668225256197,507245.9577597787,1052.3335805968318,334277.439630537,1902.6241361177886,1927713.0816554525,0.05603590745192308,0.0003744778407395945,0.15302859,0.059915572,107.666015625,-443.39178,8298.94,148.02954,3070.443,-54.866886,424.89594,1.7477206,139.05911,1.9845703,35.143158,6.2703648,35.7171,17.112791,64.348434,0.3790174,23.910936,1.546158,19.426289,12.327873,22.586313,8.619228,17.800549,-3.7107742,12.058371,-0.004462257,27.634153,6.2057853,25.43566,0.030488351,25.611017,-4.6115875,39.88586,1.11678,17.697033,2.0480666,19.78688,-3.6867063,42.420925,-6.6182265,74.83063,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\5506629f.wav,66150,0.32536155,0.10693307,0.03886462,0.0011735095,1071.8486291867487,688992.2970727301,1189.7420114178035,576697.4905153624,2004.409930889423,3055921.9888919913,0.05883037860576923,0.0019208953366477107,0.20111828,0.042884775,143.5546875,-489.81586,18509.818,94.9884,3215.4504,-36.92385,891.3887,-1.124538,115.83208,6.520779,74.83625,6.8017964,37.407757,-0.027935792,54.13127,7.0244365,32.39334,-0.7904455,98.9236,0.64731455,69.11403,-3.03182,30.440931,1.1405953,23.477592,6.996321,29.964937,4.892422,22.986738,-2.2636003,31.74521,-4.1235523,40.98052,-4.295656,42.548042,-4.320126,45.750877,-5.4049916,37.161793,-13.266801,91.24992,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\5de123c3.wav,66150,0.23065984,0.10739257,0.039545182,0.0004219483,1637.6187289854718,847370.1256444054,1495.403001693223,328429.184858473,2688.2547701322114,3463834.343488718,0.11073843149038462,0.0006270250766234991,0.14637204,0.061908565,161.4990234375,-489.25803,4791.869,34.44179,1072.8068,-63.364872,663.39594,-2.65759,89.12506,4.2783837,52.811523,9.325827,64.06345,7.6684723,111.58662,-10.334432,105.55491,-32.378754,188.8799,-24.803917,147.32132,-15.747287,100.88379,-23.779999,116.39606,-7.4482303,70.680534,12.067774,44.709457,-7.026058,87.930786,-4.935678,60.529327,2.8065314,11.501903,24.866756,372.94827,51.27137,733.0203,48.000515,290.6828,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\71c6451f.wav,66150,0.2545078,0.11779732,0.0921247,0.0049412553,2088.7840857094748,774969.1574158879,1746.6111917001804,653796.8793642744,3676.6287935697114,4888072.398728909,0.12019981971153847,0.0018939793603660088,0.16713214,0.055400174,47.8515625,-477.20245,7075.1025,4.611922,302.77124,-47.563538,1100.4993,-5.711111,85.189156,-14.388873,196.92377,-4.273148,42.383385,-9.542678,146.61954,-7.6095695,113.261986,-1.7628449,41.3296,19.979757,447.83127,30.92961,748.1161,24.132738,287.09387,2.3183854,60.941223,-27.717865,528.5574,-27.502516,411.57492,-0.5617282,41.36156,1.2069583,39.443222,-6.638572,82.363174,3.1747968,134.28471,24.976637,327.8164,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\740e5bb7.wav,66150,0.31556642,0.103055574,0.04933623,0.00069748797,1174.83670820967,118604.09608213624,1342.4276908538536,126341.00864633583,2034.6392352764424,730432.3182240392,0.05180288461538462,0.00031593559761724534,0.19022636,0.047147263,86.1328125,-415.2774,6880.6836,89.20513,574.2663,-61.005836,571.1839,22.226654,92.92297,2.0690823,158.94107,17.704315,26.475424,10.890257,51.148003,-4.5142617,33.393356,-4.9356976,56.380917,-2.09535,26.54779,5.310724,42.934616,-1.2547714,46.584576,4.694762,43.86152,4.2986608,138.75063,-9.097104,182.20128,-18.92579,244.07816,-24.621101,306.52332,-17.228775,208.80145,-17.833933,357.1382,-10.409862,299.47168,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\7eb959ec.wav,66150,0.36618534,0.111240536,0.06590459,0.0014048738,1274.664112934292,210390.5238621163,1459.3225715631525,386578.259208155,2361.11572265625,1780955.9038295196,0.058327073317307694,0.0005556917613780004,0.22044827,0.03473589,69.83741554054055,-405.33978,15590.056,82.62257,1452.9564,-54.48506,1424.2305,5.996171,291.60272,-1.8072602,151.20326,15.606319,45.7743,11.048789,25.827051,-1.7873496,68.1947,3.3148682,67.20277,8.511225,20.481401,3.008916,59.593575,-4.154714,171.15503,-3.1992722,238.81296,-12.3119755,278.90674,-21.658537,457.27972,-13.226152,416.93732,-15.291521,411.78583,-10.658406,343.79254,-6.707069,303.09863,-10.673338,195.39336,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\800b401e.wav,66150,0.36740786,0.10174987,0.021797817,0.0002975826,1156.7167445539744,1053667.68284866,1318.5484643866216,665205.6671634027,2124.664588341346,5461379.748927207,0.05009014423076923,0.003069686099622376,0.1739352,0.05307988,198.76802884615384,-532.1183,11461.639,121.62413,2530.6375,-9.080856,877.14026,-2.7246435,90.06702,-1.159327,57.73629,4.336789,19.517176,4.819269,85.598724,-4.9180665,111.13699,-5.630647,42.98659,4.9928203,28.237822,5.068498,31.79396,-2.8983464,17.206472,0.21165812,25.437284,-0.3426773,26.67498,-3.4221375,21.04254,0.39061102,16.410765,-1.860563,22.784544,-2.2716012,18.6145,-1.2068484,17.063515,-6.3476815,33.477367,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\8916ffcd.wav,66150,0.23168918,0.085458025,0.04051806,0.00042488505,1454.4231905286774,627903.8380955278,1376.6310206510627,315721.14889977593,2365.2567232572114,3060071.7292843848,0.09221754807692308,0.0009889483592919344,0.15683408,0.058736406,99.38401442307692,-516.7039,6178.2427,44.711338,296.13733,-58.720123,424.26544,6.4293194,80.00859,1.5241394,94.17316,13.266402,28.408169,1.0827491,77.16017,-3.7470567,25.18235,-10.045265,37.640175,-17.628763,101.20387,-35.929703,264.6177,-39.48043,224.63777,-26.01574,145.67383,3.654028,25.054905,15.617776,29.227592,7.7500253,28.657452,-17.052885,58.88452,-4.99586,25.274565,10.445826,33.881683,32.730816,129.6025,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\8ee44fb5.wav,66150,0.18755646,0.104190744,0.06447515,0.0014938279,1969.024613696942,334385.89685675455,1323.507954114072,511653.5355438374,3000.9003155048076,2430251.380792172,0.15714768629807693,0.0023804070540433806,0.12716499,0.0671624,43.79634533898305,-530.0796,6053.0166,9.9431095,638.8601,-45.45111,405.06342,-18.258133,86.82903,1.1174496,74.78464,5.701012,28.012564,7.8661222,43.71869,26.910309,174.38951,16.932974,60.353336,-19.238218,150.76067,-30.035194,261.10815,2.6102705,43.437862,32.026684,219.89233,13.464391,63.86532,-10.851817,86.71311,3.5551202,18.842775,-8.606701,58.21212,-20.471622,135.16869,9.549284,65.53758,46.189648,359.16315,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\9a722e53.wav,66150,0.2667819,0.11659614,0.03848397,0.0010807374,1673.8447605984263,583957.1360718874,1719.9445760015922,440981.68313780037,3003.550555889423,3802842.2532717865,0.07510892427884615,0.001980130362087453,0.17525533,0.052618906,123.046875,-496.48944,15594.109,46.534428,611.0642,-46.934845,2010.0039,4.156687,63.682076,6.6199694,55.42288,9.371696,14.731466,4.8934975,69.44554,4.2649045,17.908787,3.3534782,31.673557,9.243454,40.036724,-10.055743,114.62578,-23.58851,241.1583,-18.924335,235.63062,-17.820333,231.70366,-6.2880216,65.57228,10.541547,13.519735,8.527044,14.818683,-2.6343083,20.27688,-10.870833,109.56484,-2.6239352,28.759216,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\a053797b.wav,66150,0.19710608,0.10215753,0.08467067,0.0024114652,1754.7470343483114,561224.163313396,1399.931888471289,582050.2900263438,2812.8160682091348,3716743.108752246,0.09975210336538462,0.0011445208555142556,0.15728445,0.058594942,234.90767045454547,-519.9469,3786.0535,9.37378,172.51773,-44.159073,579.94,-15.348364,128.42764,-5.411026,84.48381,-2.8420732,30.805676,5.3817186,18.830372,18.698298,123.54498,24.49632,165.61885,9.012266,22.622927,-24.62076,215.00389,-34.61349,356.01303,-3.5968854,27.480543,27.091944,162.81076,19.418732,76.87001,8.711557,40.56211,9.548117,33.5016,-6.056853,27.188913,-33.704964,416.59753,-11.565629,70.19211,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\a64a3740.wav,66150,0.22538315,0.11592487,0.041503213,0.0017664083,2467.625522585021,60577.36818317364,1624.749258279129,342226.9158839793,3568.2173978365386,1387827.8254801,0.16571514423076922,0.003304490253064759,0.16521634,0.056036897,57.421875,-577.3156,1591.0426,-0.15604107,646.1035,-38.11032,398.95032,14.085179,40.403214,13.194849,57.887444,16.13206,75.19528,19.383377,109.60626,10.423148,66.44045,-13.8531065,161.67215,6.6172466,87.072266,34.21003,288.5921,7.3082824,120.28853,-21.139442,263.62646,1.1096423,61.97403,17.825125,99.52319,13.761416,61.342384,14.8584585,63.838913,6.2505803,110.798676,-17.928528,274.67386,8.967094,332.88306,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\ad42e493.wav,66150,0.18496822,0.09762354,0.08161664,0.0018560158,1605.7019951475368,276549.8977924279,1368.1795808707957,293509.9420125674,2559.304011418269,1788756.045033805,0.09393028846153846,0.000706577808899287,0.15435117,0.059509046,123.046875,-492.16754,2285.078,23.176495,111.023544,-68.00505,768.3084,-16.702827,101.51326,-2.230269,69.11872,1.5088385,14.043872,11.7783985,60.914635,25.981115,206.90587,26.761929,177.55583,3.109782,14.655585,-26.945564,267.93396,-33.08568,224.9388,-7.3449273,29.576471,22.539377,50.926273,24.328718,45.433514,20.312572,68.52039,12.625734,21.5873,-4.9734535,22.474127,-24.365269,177.32648,-4.354019,33.410946,Clarinet
E:\LICENTA\instruments_equalised\Clarinet\ad7ec8cb.wav,66150,0.40961704,0.12745298,0.05904032,0.006031289,2880.6772753429273,360747.223397738,2459.682219993203,658554.1866287701,5507.613619290865,4696494.3509020405,0.1156963641826923,0.0015269621025175736,0.21075663,0.038914986,117.45383522727273,-553.0031,3733.7668,-4.7712927,327.463,-15.253274,577.0148,0.5884781,23.26169,7.3868656,14.628811,12.635057,89.25722,7.9169426,46.997852,-0.17430978,26.389137,-7.137608,209.22394,7.443534,17.977869,20.58307,474.00488,-0.95224243,27.954521,-9.350673,286.63498,2.8744864,14.118877,10.372321,64.78345,5.1455255,9.179982,8.5148115,54.49437,4.3623657,3.7352066,-12.447655,459.21185,7.411251,45.354824,Clarinet
